Profit,Transaction ID,Product ID,Customer ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost
448.68,282,1,541,04-05-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
182.81,283,16,302,29-03-2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
1660.88,284,44,2024,03-10-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
812.44,285,48,142,27-07-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
45.96,286,56,768,07-08-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
1215.34,287,36,2147,07-02-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
437.46,288,36,529,20-11-2017,True,Approved,Solex,Standard,low,medium,945.04,507.58
574.62,289,13,825,23-02-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
1295.43,290,55,624,05-04-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
751.02,291,38,2302,07-11-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
217.51,292,64,3380,28-10-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
91.15,293,0,314,19-11-2017,False,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
737.57,294,79,1079,25-08-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
509.97,295,11,1643,20-01-2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
25.09,296,91,1524,14-03-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26
143.82,297,18,3205,14-04-2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
409.86,298,17,2860,20-11-2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8
574.62,299,13,772,24-05-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
451.65,300,4,323,25-03-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
1055.82,301,78,2530,24-03-2017,,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
199.1,302,42,2426,17-03-2017,True,Approved,OHM Cycles,Road,medium,small,1810,1610.9
812.44,303,48,1883,18-11-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
1069.55,304,12,2745,07-04-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
445.21,305,77,2819,04-01-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
802.26,306,25,792,13-12-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
448.68,307,35,923,20-04-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
745.94,308,7,3353,21-07-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
1592.19,309,68,3394,27-11-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
1010.02,310,75,3213,21-10-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
1660.88,311,77,3260,07-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
448.68,312,1,1015,04-12-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
502.47,313,81,2266,25-01-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
91.15,314,6,58,20-08-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
1295.43,315,40,3118,18-12-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
179.44,316,62,1414,01-08-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
72.6,317,90,2202,19-06-2017,True,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
431.33,318,32,2144,31-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
1028.76,319,65,1033,09-10-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
209.84,320,15,2157,20-06-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
437.46,321,36,1097,23-01-2017,False,Approved,Solex,Standard,low,medium,945.04,507.58
1069.55,322,12,2757,19-04-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
167.21,323,67,87,08-11-2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
1592.19,324,87,2049,11-10-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
179.44,325,62,952,14-11-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
1295.43,326,55,1745,20-01-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
448.68,327,1,40,09-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
143.36,328,98,372,17-10-2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
737.57,329,79,1627,11-08-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
448.68,330,1,444,15-11-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
64.51,331,61,217,23-05-2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
737.17,332,71,1656,02-08-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
450.77,333,58,485,16-12-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
309.81,334,86,2252,21-02-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
41.13,335,95,3103,01-11-2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
1295.43,336,55,506,05-10-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
459.46,337,82,1615,30-10-2017,,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
431.33,338,32,1881,02-01-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
1028.76,339,65,2903,04-12-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
133.38,340,49,1274,16-12-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
448.68,341,1,1443,27-08-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
957.02,342,24,2091,14-03-2017,False,Approved,Solex,Road,medium,large,1777.8,820.78
64.51,343,61,1478,11-03-2017,,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
144.26,344,7,1493,09-07-2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
198.22,345,84,1614,21-03-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
812.44,346,48,476,19-07-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
182.81,347,16,1777,12-04-2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
583.27,348,40,940,11-08-2017,False,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
830.24,349,100,2930,20-10-2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
110.81,350,27,2354,26-10-2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
327.98,351,59,1582,15-06-2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
309.81,352,34,416,19-06-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
459.46,353,18,1013,20-04-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
1408.91,354,83,533,14-11-2017,False,Approved,Solex,Touring,medium,large,2083.94,675.03
709.34,355,82,968,22-03-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
817.36,356,88,727,09-07-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
445.21,357,77,1160,13-04-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
91.15,358,6,3425,06-12-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
1612.25,359,10,1614,10-11-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
445.21,360,69,2140,26-04-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
1279.4,361,15,2589,31-01-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
745.94,362,7,2920,22-09-2017,True,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
1612.25,363,73,62,14-08-2017,True,Approved,Solex,Standard,medium,medium,1945.43,333.18
431.33,364,32,1112,13-09-2017,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
1230.27,365,39,1995,03-05-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
133.78,366,28,1965,22-08-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
,367,0,1614,10-03-2017,False,Approved,,,,,850.89,
802.26,368,25,366,24-01-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
471.6,369,32,2682,29-07-2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
1055.82,370,78,2993,03-08-2017,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
1660.88,371,44,1887,28-08-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
45.96,372,56,1692,16-08-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
448.68,373,1,1927,24-06-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
209.84,374,15,2567,07-03-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
1305.25,375,17,3276,05-07-2017,True,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
179.44,376,0,1808,09-02-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
745.94,377,7,2368,17-10-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
693.76,378,53,470,27-10-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
195.34,379,20,3270,03-03-2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
1702.55,380,3,1683,20-08-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
737.17,381,14,880,18-09-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
1408.91,382,83,309,02-12-2017,True,Approved,Solex,Touring,medium,large,2083.94,675.03
1230.27,383,39,1698,28-11-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
690.49,384,67,1434,28-08-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
1295.43,385,40,2712,14-05-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
574.62,386,13,892,01-10-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27
830.24,387,100,832,15-10-2017,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
903.11,388,35,1033,03-05-2017,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
409.86,389,17,2834,15-02-2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8
737.57,390,79,3015,04-01-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
309.81,391,86,3484,12-10-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72
75.14,392,9,2775,19-03-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
771.12,393,58,1208,30-08-2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
450.77,394,58,2109,29-06-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
502.47,395,43,3195,12-10-2017,True,Approved,Solex,Standard,medium,medium,1151.96,649.49
817.36,396,88,3366,27-06-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
1279.4,397,15,2492,27-02-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
91.15,398,6,389,12-03-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
1408.91,399,83,1306,18-12-2017,,Approved,Solex,Touring,medium,large,2083.94,675.03
17.87,400,0,552,24-07-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62
709.34,401,82,3009,05-05-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
817.36,402,88,2925,14-06-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
152.55,403,14,140,17-02-2017,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
167.21,404,67,209,14-09-2017,True,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
128.46,405,76,225,19-06-2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
143.36,406,0,1595,17-04-2017,False,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
,407,0,2559,14-06-2017,True,Approved,,,,,710.59,
143.82,408,18,769,11-12-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
75.75,409,23,1282,08-05-2017,False,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
709.34,410,82,2377,07-03-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
179.44,411,62,3355,30-12-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
195.34,412,20,2350,11-05-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
217.51,413,60,720,09-09-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
1028.76,414,65,3249,02-02-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
128.46,415,76,2939,01-10-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
409.86,416,17,1035,03-11-2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8
1612.25,417,73,492,02-10-2017,False,Approved,Solex,Standard,medium,medium,1945.43,333.18
1230.27,418,39,3100,10-12-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
1069.55,419,34,1586,19-04-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
75.14,420,97,31,25-05-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
133.78,421,9,887,28-04-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
509.97,422,11,3356,26-08-2017,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
709.34,423,82,2498,15-09-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
641.64,424,96,3415,03-03-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
187.39,425,28,2828,06-09-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
1230.27,426,39,3117,24-04-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
198.29,427,70,2850,19-11-2017,False,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
179.44,428,62,2779,30-11-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
75.48,429,84,683,15-12-2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
690.49,430,21,2342,26-10-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
745.94,431,7,3388,12-02-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
737.57,432,79,1968,19-06-2017,True,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
1230.27,433,39,2923,17-12-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
167.21,434,67,15,10-03-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
1383.61,435,4,2659,22-07-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
129.01,436,96,3417,26-09-2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
751.02,437,13,1862,27-08-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
128.46,438,76,1670,17-04-2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
144.26,439,33,2126,05-12-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
1279.4,440,54,2702,20-10-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
834.94,441,93,125,25-02-2017,True,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
1383.61,442,63,750,24-04-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
450.77,443,52,359,25-01-2017,False,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
144.26,444,33,2820,10-09-2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
1028.76,445,65,850,25-11-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
43.97,446,50,3072,23-05-2017,False,Approved,WeareA2B,Standard,medium,small,175.89,131.92
17.87,447,0,820,23-06-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
451.65,448,4,919,28-09-2017,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
1230.3,449,26,1250,31-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
114.93,450,5,1655,01-05-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
135.85,451,29,1194,02-12-2017,True,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
872.89,452,80,234,20-03-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
75.14,453,9,724,22-11-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
75.14,454,9,1976,03-05-2017,False,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
957.02,455,24,193,16-08-2017,True,Approved,Solex,Road,medium,large,1777.8,820.78
198.22,456,84,1588,30-01-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
830.24,457,100,290,10-10-2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
144.26,458,7,167,25-03-2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
802.26,459,51,2821,29-04-2017,True,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
690.49,460,21,1201,07-08-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
1215.34,461,46,893,09-07-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
179.44,462,62,2794,05-09-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72
129.01,463,96,3166,14-07-2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77
64.51,464,81,1422,13-10-2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
57.73,465,31,3476,17-04-2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
751.02,466,13,505,24-06-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
327.98,467,59,1132,15-10-2017,False,Approved,Solex,Standard,medium,large,1061.56,733.58
693.76,468,53,2363,02-11-2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
1069.55,469,12,1816,11-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
143.82,470,18,73,30-04-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
143.82,471,18,647,21-01-2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
64.930000000,472,2,1304,09-02-2017,True,Approved,Giant Bicycles,Road,low,small,590.26,525.33
802.26,473,25,344,11-11-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
143.82,474,18,1001,07-10-2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45
182.81,475,16,2724,10-08-2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
1103.43,476,21,1787,19-08-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
1612.25,477,73,367,12-02-2017,,Approved,Solex,Standard,medium,medium,1945.43,333.18
143.36,478,98,524,18-01-2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
198.22,479,69,479,08-09-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
450.77,480,52,1782,17-04-2017,True,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
182.81,481,16,361,15-03-2017,True,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
409.86,482,17,1135,22-04-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
327.98,483,59,1591,15-02-2017,True,Approved,Solex,Standard,medium,large,1061.56,733.58
1702.55,484,3,941,04-05-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1592.19,485,87,804,17-03-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
709.34,486,25,2729,24-07-2017,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
110.81,487,27,223,15-02-2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
1103.43,488,10,1571,09-09-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
459.46,489,82,2747,25-01-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
509.97,490,11,506,12-04-2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
431.33,491,32,2676,10-12-2017,True,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
